Date,Open,High,Low,Close,Adj Close,Volume
2021-5-19,161,161.1799927,158.6399994,161.1100006,148.9689941,13278900
2021-5-20,160.8300018,161.8600006,159.5200043,160.8300018,148.7100677,10426000
2021-5-21,161.3399963,163.2200012,160.9400024,162.6600037,150.4021759,10249000
2021-5-24,163.3600006,164.2299957,162.1199951,163.5399933,151.2158661,9440300
2021-5-25,163.8500061,165.6999969,161.5599976,161.8500061,149.653244,12609100
2021-5-26,163.5700073,163.7400055,161.3099976,161.8300018,149.6347198,13058300
2021-5-27,163.9499969,164.75,162.5700073,164.3500061,151.9648285,15707500
2021-5-28,164.6799927,164.9400024,163.2599945,164.2400055,151.8631287,10291300
2021-6-1,165.8699951,166.9100037,165.4799957,166.0500031,153.5367279,9445400
2021-6-2,167.2599945,167.4400024,165.5299988,166.0599976,153.5459442,10498600
2021-6-3,165.4100037,167.25,164.6600037,166.1699982,153.6476593,13354400
2021-6-4,166.2100067,166.6699982,165.0299988,166.4400024,153.8973236,8510800
2021-6-7,167,167.1000061,165.1399994,165.6600037,153.1761169,7267200
2021-6-8,164.4900055,165.7599945,163.1600037,165,152.5658417,10370700
2021-6-9,164.1399994,164.2200012,162.2799988,162.9400024,150.6610565,12377400
2021-6-10,164.3600006,165.2400055,160.3099976,160.3999939,148.3124847,12119400
2021-6-11,160.4299927,161.1999969,159.0599976,160.2899933,148.2107544,13683800
2021-6-14,160.1499939,160.3300018,156.6600037,157.5700073,145.695755,19917900
2021-6-15,156.6999969,156.9199982,154.1300049,155.1799927,143.4858704,24485500
2021-6-16,154.7299957,157.6199951,153.1100006,156.2700043,144.4937286,25321200
2021-6-17,157.1000061,157.4600067,151.25,151.7599945,140.3235779,29722400
2021-6-18,149.3000031,149.6999969,147.5599976,147.9199982,136.7729645,43595700
2021-6-21,149.0800018,151.1999969,149.0200043,150.4299927,139.093811,18664800
2021-6-22,150.6000061,150.9700012,148.6600037,150.2100067,138.8903961,14251200
2021-6-23,150.1999969,152.0399933,150.0899963,151.1199951,139.731842,12733300
2021-6-24,151.9199982,153.1199951,151.2200012,152.5099945,141.0170898,13733200
2021-6-25,152.5899963,154.5,151.6699982,154.0500031,142.44104,15484900
2021-6-28,153.6999969,154.4799957,152.1199951,154.3300018,142.6999054,14125800
2021-6-29,155,156.3099976,153.6100006,154.1399994,142.5242462,14528700
2021-6-30,153.75,156.0800018,153.7100067,155.5399933,143.8187408,12531000
2021-7-1,156.2599945,157.1399994,155.4199982,157.0800018,145.2426758,10479400
2021-7-2,155.9499969,156.3200073,155.1199951,156.0299988,145.1031799,11424000
2021-7-6,155.7799988,155.7799988,152.3500061,153.4100037,142.6666718,15083400
2021-7-7,152.0099945,154.2799988,151.5500031,153.5899963,142.8340454,12271800
2021-7-8,151.6100006,152.5299988,150.0399933,150.9400024,140.3696594,17834600
2021-7-9,153.0500031,156.1499939,152.5800018,155.7700043,144.8614044,13694500
2021-7-12,154.3500061,159.1600037,153.9400024,158,146.935257,19940400
2021-7-13,156.0500031,157.3899994,153.5,155.6499939,144.7497864,22671700
2021-7-14,155.9499969,157.2799988,152.9499969,155.1199951,144.256897,14622800
2021-7-15,153.8999939,156.5299988,153.6999969,155.4600067,144.5731049,11539300
2021-7-16,155.9600067,156.2799988,151.0200043,151.9100037,141.2717285,14002700
2021-7-19,148.5500031,149.8200073,145.7100067,146.9700012,136.6776581,22172900
2021-7-20,146.5200043,151.1199951,146.3300018,149.7100067,139.2257843,15385200
2021-7-21,152.0500031,153.6499939,151.3600006,152.8600006,142.1551971,12356700
2021-7-22,152.8800049,153.4400024,149.9700012,150.9299927,140.360321,9913300
2021-7-23,151.4799957,152.8399963,150.25,150.6399994,140.0906525,9666100
2021-7-26,150.1900024,151.9600067,150.1699982,151.6499939,141.0299072,8208000
2021-7-27,150.3999939,152.4900055,149.8000031,151.4499969,140.8439484,11218700
2021-7-28,152.2899933,152.7700043,150.8800049,151.6999969,141.0764313,9217300
2021-7-29,153.1399994,153.8699951,151.9100037,153,142.2853699,9063500
2021-7-30,152.5800018,153.6699982,151.1999969,151.7799988,141.1508026,9805200
2021-8-2,152.0299988,154.4499969,151.0700073,151.1699982,140.5835114,10203200
2021-8-3,151.9499969,153.3200073,149.5200043,152.8899994,142.1830902,10394800
2021-8-4,151.25,153.3699951,150.9100037,151.2400055,140.6486359,10155000
2021-8-5,152.2799988,153.6900024,152.0099945,153.1499939,142.424881,9151500
2021-8-6,155.1900024,157.8200073,155.1100006,157.5,146.4702301,13328800
2021-8-9,157.5200043,158.5500031,155.8999939,157.3300018,146.3121643,9516900
2021-8-10,156.7400055,159.9799957,156.3099976,159.2599945,148.1069946,8667000
2021-8-11,160,161.5,159.0800018,161.1600037,149.8739014,9156500
2021-8-12,161.8800049,162.3699951,160.5500031,161.7899933,150.4598389,8844200
2021-8-13,161.7899933,162.1600037,159.5700073,159.9799957,148.7765808,8980900
2021-8-16,158.9400024,159.0299988,156.7799988,158.9299927,147.8000488,8755800
2021-8-17,157.5700073,158.8600006,155.2700043,157.0099945,146.0145416,9347200
2021-8-18,156.3099976,158.0099945,155.3399963,155.5800018,144.6846924,8065500
2021-8-19,153.1600037,155.5599976,153.0099945,154.2799988,143.4757538,9517700
2021-8-20,154.3500061,154.8999939,153.1600037,154.7200012,143.8849335,6974100
2021-8-23,155.3300018,157.0899963,155.2400055,156.6999969,145.7262573,7934600
2021-8-24,157,158.5500031,156.8699951,157.6699982,146.6283264,7670900
2021-8-25,158.5099945,161.7799988,157.8000031,160.9199982,149.6507416,11335000
2021-8-26,162.2599945,163.8300018,161.1499939,161.75,150.4226227,11027500
2021-8-27,161.75,163.1600037,161.2599945,163.0500031,151.6315765,8780200
2021-8-30,163.2100067,163.4900055,159.8800049,160.4400024,149.2043304,7937600
2021-8-31,160.4400024,161.3699951,159.3500061,159.9499969,148.7486572,12340800
2021-9-1,160.2200012,160.7599945,158.9700012,159.7200012,148.53479,8729900
2021-9-2,160.0200043,161.6100006,159.4299927,160.4600067,149.2229614,8813300
2021-9-3,160.3899994,160.8899994,159.1499939,159.4900055,148.3208923,7959700
2021-9-7,159.9900055,161.3800049,158.9600067,159.2100067,148.0605011,9285600
2021-9-8,158.8899994,159.5800018,158.0399933,158.5,147.4001923,7852700
2021-9-9,158.2700043,160.8300018,158.0800018,159.1900024,148.0419006,7904300
2021-9-10,160.5599976,160.7200012,157.2200012,157.3600006,146.3400421,8311600
2021-9-13,158.5299988,160.0500031,158.0700073,159.8600006,148.6649628,10052800
2021-9-14,160.4499969,161.3399963,156.2599945,157.0700073,146.0703583,11685600
2021-9-15,156.7200012,158.6900024,156.4700012,158.1600037,147.0840149,11691500
2021-9-16,159.4100037,160.8500061,157.2200012,158.0899963,147.0189209,10880900
2021-9-17,157.3800049,159.0099945,157,157.6799927,146.637619,25581600
2021-9-20,153.8899994,154.5599976,150.4900055,152.9600067,142.2481995,15819900
2021-9-21,153.5299988,154.5500031,152.5800018,152.9799957,142.2667847,8999900
2021-9-22,155.1999969,157.25,155.1000061,155.9100037,144.9915619,11236200
2021-9-23,158,161.7100067,157.6699982,161.1799927,149.8925323,12336100
2021-9-24,161.4400024,163.5899963,160.8200073,163.0399933,151.6222687,10102400
2021-9-27,165,167.3999939,164.6100006,166.9799957,155.2863464,13220900
2021-9-28,167.6999969,169.3000031,165.6600037,166.0800018,154.4493866,13387900
2021-9-29,166.2100067,166.8999939,165.0399933,165.9499969,154.3284912,7777100
2021-9-30,166.9199982,166.9900055,162.7899933,163.6900024,152.2267761,13161200
2021-10-1,164,168.3000031,163.6000061,167.1300049,155.4258575,11285000
2021-10-4,166.9700012,170.4400024,165.7299957,166.9499969,155.2584381,14120000
2021-10-5,167.2100067,170.1399994,166.6699982,168.6600037,157.7938843,12292900
2021-10-6,167.9900055,169.1000061,166,169.0200043,158.1306763,8692600
2021-10-7,171.1999969,171.5099945,169.5399933,170.0899963,159.1317139,10195400
2021-10-8,170.0200043,171.3399963,169.3000031,170.2200012,159.2533569,8190100
2021-10-11,170.8000031,171.2899933,166.4600067,166.6399994,155.9039764,12154700
2021-10-12,165.75,166.6900024,164.7700043,165.3600006,154.7064514,13032600
2021-10-13,164.0700073,165.4100037,160.6000061,161,150.6273651,22753500
2021-10-14,161.75,164.0099945,160.0599976,163.4700012,152.9382477,15176800
2021-10-15,165.3500061,167.1699982,164.1399994,166.6100006,155.8759308,14267400
2021-10-18,166.4799957,168.6100006,165.9100037,166.5500031,155.8197937,12672900
2021-10-19,167.3999939,168.6499939,166.5800018,168.5700073,157.709671,8053900
2021-10-20,168.3000031,170.8699951,167.4600067,170.8399963,159.8334045,8185600
2021-10-21,170.7599945,171.3300018,168.6799927,169.5,158.5797577,8415200
2021-10-22,170.0299988,172.0899963,169.6999969,171.7799988,160.7128296,8817900
2021-10-25,172.7100067,172.9600067,170.4799957,170.9400024,159.9269867,10159200
2021-10-26,171,172.4900055,170.5399933,171.3999939,160.3573303,8015100
2021-10-27,170.3200073,170.6999969,167.3399963,167.8300018,157.017334,9847000
2021-10-28,168.3000031,170.5099945,167.9600067,170.3600006,159.3843231,7212900
2021-10-29,171.1799927,172.2400055,169.3899994,169.8899994,158.9446106,8140100
2021-11-1,172.0399933,172.3300018,169.0099945,169.8000031,158.8604126,7435500
2021-11-2,169.8000031,171.6900024,168.9199982,170.4700012,159.4872589,7173800
2021-11-3,170.1300049,171.1300049,169.1499939,170.5299988,159.5433655,8402700
2021-11-4,170,170.1999969,166.4900055,168.2899933,157.4476776,9574200
2021-11-5,168.8999939,170.0899963,167.4100037,168.0500031,157.2231445,7975600
2021-11-8,169.0500031,170.9199982,168.7400055,169.0599976,158.1680756,6413700
2021-11-9,167.3500061,168.4700012,166.6000061,167.7799988,156.9705505,7990300
2021-11-10,167.4499969,168.9499969,167.0899963,167.6199951,156.8208618,6999200
2021-11-11,167.5200043,168.6799927,166.8999939,167.6100006,156.8114929,5815300
2021-11-12,167.6499939,167.7400055,165.7200012,166.8600006,156.1098022,8113400
2021-11-15,167.2100067,167.7899933,166,166.5599976,155.8291779,6492500
2021-11-16,167.0599976,167.0700073,165.1199951,165.3600006,154.7064514,9706100
2021-11-17,165.2100067,165.5599976,163.3899994,164.4700012,153.8738098,9909600
2021-11-18,164.3899994,164.8500061,162.5599976,163.0500031,152.5452881,8122500
2021-11-19,161.3000031,162.1100006,159.4499969,160.9199982,150.5525055,12193600
2021-11-22,164.1600037,165.9799957,162.9900055,164.3500061,153.7615356,14549900
2021-11-23,165.5,168.5599976,165.3699951,168.2799988,157.4383392,12354400
2021-11-24,168.4600067,169.4400024,166.4400024,166.9600067,156.2033844,9629800
2021-11-26,162.1399994,162.6499939,158.8200073,161.9299927,151.4974213,13619300
2021-11-29,163.3099976,164.7799988,159.8200073,161.2299957,150.8425446,12104400
2021-11-30,159.1600037,160.6300049,158.2899933,158.8300018,148.597168,18922600
2021-12-1,161,163.2700043,157.8000031,157.8899994,147.7177277,12253400
2021-12-2,159.8300018,163.25,158.8000031,161.2100067,150.8238373,12969900
2021-12-3,161.5,161.8300018,157.1900024,158.2899933,148.0919342,12681800
2021-12-6,161.0099945,162.6100006,159.4600067,160.1600037,149.8414917,11186500
2021-12-7,161.8800049,163.3899994,161.1600037,162.5700073,152.0962219,9851600
2021-12-8,162.6600037,163.2700043,160.1699982,160.7100067,150.3560638,11705700
2021-12-9,159.6499939,160.9299927,158.6499939,160.4600067,150.1221619,11189600
2021-12-10,161.3200073,161.6999969,159.1300049,159.8200073,149.5233917,10405400
2021-12-13,159.5,159.7899933,157.2799988,157.9199982,147.7457886,12069000
2021-12-14,157.4499969,160.8899994,157.3000031,159.1300049,148.8778534,12563600
2021-12-15,159.8500061,159.8500061,157.3500061,157.9400024,147.7645111,14014200
2021-12-16,160.3899994,161.8200073,158.6999969,160.4100037,150.0753937,19542800
2021-12-17,159.3200073,159.3800049,155.1799927,156.7599945,146.6605225,28082000
2021-12-20,154.5099945,154.6999969,151.8399963,153.9400024,144.0222321,15148000
2021-12-21,155.4100037,157.1799927,155.0899963,156.0899963,146.0336761,11291300
2021-12-22,155.75,157.0599976,155.2400055,156.6999969,146.6043854,7273000
2021-12-23,157.6100006,159.1199951,157.2100067,157.2599945,147.1283112,8055200
2021-12-27,157.6000061,158.1999969,156.3399963,158.1600037,147.9703369,6188100
2021-12-28,158.1999969,160.1499939,158.0800018,158.6399994,148.4194031,6342300
2021-12-29,158.8500061,159.6300049,158.1499939,158.5599976,148.3445587,6398900
2021-12-30,159.1100006,160.2400055,158.3699951,158.4799957,148.2697144,6948200
2021-12-31,158.4499969,159.2899933,157.9600067,158.3500061,148.1481171,5805900
2022-1-3,159.8600006,162.6399994,159.5099945,161.6999969,151.2822571,13120900
2022-1-4,164.3099976,168.5800018,164.2299957,167.8300018,157.017334,20195800
2022-1-5,167.8200073,168.3600006,163.7299957,163.7799988,154.1467133,17539400
2022-1-6,166.9100037,167.3699951,163.8699951,165.5200043,155.7844086,14047500
2022-1-7,165.6699982,167.5299988,165.0599976,167.1600037,157.3279419,13913300
2022-1-10,169.0700073,169.3099976,165.5299988,167.3200073,157.4785309,12922500
2022-1-11,168.2599945,168.5200043,166.3099976,167.4900055,157.6385345,11854100
2022-1-12,168.4600067,169.5899963,167.1799927,168.4400024,158.5326385,12568000
2022-1-13,168.3399963,169.8099976,167.8899994,168.2299957,158.3349915,13623400
2022-1-14,160.7599945,161.0299988,156.8999939,157.8899994,148.6031647,40158400
2022-1-18,155.7799988,155.7799988,150.5399933,151.2700043,142.3725586,32324800
2022-1-19,151.5700073,152.2299957,148.5500031,148.9299927,140.1701813,22380000
2022-1-20,148.9900055,150.6100006,147.3600006,147.6600037,138.9749146,14860800
2022-1-21,147.5,147.5099945,144.2700043,145.0800018,136.5466309,20705400
2022-1-24,142.2799988,145.4799957,139.5700073,144.9499969,136.4242706,28471400
2022-1-25,143.6499939,146.8500061,140.7899933,146.5299988,137.9113617,18915900
2022-1-26,148.7200012,150.5700073,145.9600067,147.9199982,139.2195892,20709100
2022-1-27,149.4199982,150.3800049,144.1300049,145.3099976,136.7631073,17536800
2022-1-28,144.1900024,146.7599945,142.1699982,146.6100006,137.986618,14117000
2022-1-31,145.6399994,148.7899933,144.6699982,148.6000061,139.8595886,13985700
2022-2-1,148.6900024,151.4700012,148.3000031,151.1499939,142.2595978,14584900
2022-2-2,150.5,150.9400024,148.0700073,149.9400024,141.1207886,12441100
2022-2-3,150,151.6499939,148.2899933,148.6999969,139.9537048,12474900
2022-2-4,149.1000061,153.5,148.7700043,152.5599976,143.5866699,16654400
2022-2-7,153.2700043,153.6199951,150.8500061,153.0700073,144.0666809,12572300
2022-2-8,155,158.4799957,154.8000031,155.9499969,146.7772675,20411400
2022-2-9,156.5899963,157.4299927,155.8200073,156.6000061,147.3890686,9131100
2022-2-10,156.6600037,159.0299988,155.2200012,155.9499969,146.7772675,16455600
2022-2-11,155.6100006,158.1900024,152.9700012,153.9199982,144.866684,16830000
2022-2-14,152.7299957,153.6799927,150.3200073,152.4900055,143.520813,17026500
2022-2-15,154.5099945,155.9400024,153.8500061,154.7200012,145.6196442,9500000
2022-2-16,153.7400055,156.1000061,153.7400055,155,145.8831635,9076500
2022-2-17,153,153.7299957,150.6699982,151.4299927,142.5231323,11367500
2022-2-18,152.1300049,154.1399994,151.1300049,152.1399994,143.1913605,11733300
2022-2-22,150.6000061,153.2400055,150.4100037,151.8699951,142.9372559,11333500
2022-2-23,153.1199951,153.3000031,147.9700012,148.6900024,139.9443054,11799000
2022-2-24,142.9400024,144.9900055,139.7799988,144.5500031,136.0478363,25655100
2022-2-25,145.25,150.1300049,144.9100037,147.9700012,139.2666473,18367700
2022-2-28,143.5500031,145.0599976,140.8800049,141.8000031,133.459549,31315300
2022-3-1,140.0399933,140.4799957,133.5800018,136.4499969,128.4242401,36840400
2022-3-2,137.2899933,140.0399933,136.6100006,139.2799988,131.0877991,19405600
2022-3-3,139.8399963,140.9799957,137.0599976,138.2899933,130.1560059,16640800
2022-3-4,134.9400024,135.4199982,132.3999939,134.3999939,126.4947968,21016000
2022-3-7,132.1699982,132.6900024,128.9499969,129.2100067,121.6100845,27560100
2022-3-8,129.6399994,131.7899933,127.2699966,128.3000031,120.7536087,19207800
2022-3-9,132.8999939,135.2400055,132.4400024,133.4400024,125.5912857,17536200
2022-3-10,131.8600006,133.4499969,130.3200073,131.8600006,124.1042252,15604200
2022-3-11,132.4900055,134.0800018,128.4199982,128.8899994,121.3088989,20061800
2022-3-14,129.4600067,132.9199982,129.2299957,130.1699982,122.5136185,15786900
2022-3-15,131.8000031,133.5500031,131.1300049,132.4799957,124.6877441,15096600
2022-3-16,134.8699951,138.4900055,134.4299927,138.3999939,130.2595367,20354900
2022-3-17,136.8600006,140.1900024,135.9199982,140.1499939,131.9066315,17050500
2022-3-18,140.1900024,140.8500061,138.4600067,140.1000061,131.8595581,23656500
2022-3-21,140.3500061,140.7599945,138.7299957,139.6499939,131.4359894,12676100
2022-3-22,142.2700043,143.9299927,141.7200012,142.6199951,134.2313232,13548600
2022-3-23,140.9799957,141.5899963,139.1999969,139.7799988,131.5583496,12093200
2022-3-24,140.3000031,140.7100067,139.1100006,140.6900024,132.4148254,10017600
2022-3-25,141.0899963,143.1799927,140.8000031,141.9199982,133.5724792,8383500
2022-3-28,140,140.9700012,137.8999939,140.8699951,132.584259,10818100
2022-3-29,143.3500061,143.6000061,140.2400055,141.1799927,132.8760223,11316500
2022-3-30,141.8999939,142.1199951,139.9100037,140.5399933,132.2736816,8771000
2022-3-31,139.8300018,140.3500061,136.2599945,136.3200073,128.3018951,17353900
2022-4-1,137.3999939,137.4100037,133.8000031,135.3099976,127.3512878,15721300
2022-4-4,134.1199951,136.9400024,132.8899994,135.9100037,127.9159851,17416400
2022-4-5,134.0700073,135.3999939,133.0099945,133.3399963,126.4273834,12110300
2022-4-6,131.5800018,132.5599976,130.9600067,131.4900055,124.673317,12914700
2022-4-7,130.9499969,131.9199982,128.7299957,131.0899963,124.2940292,12994200
2022-4-8,131.6699982,133.8999939,131.4900055,133.4900055,126.5696335,13126900
2022-4-11,133,134.8999939,132.5700073,133,126.1050186,10466400
2022-4-12,132.1399994,134.5800018,130.6999969,131.5399933,124.7207031,12989900
2022-4-13,126.9400024,129.25,126.0100021,127.3000031,120.700531,30838000
2022-4-14,126.5,128.3000031,125.0199966,126.1200027,119.5816956,18835200
2022-4-18,125.6699982,129.2400055,125.5400009,128.4600067,121.8003922,11834400
2022-4-19,128.4499969,131.3200073,128.2299957,131.1199951,124.3224716,15015400
2022-4-20,132.5200043,133.5099945,131.3399963,131.5800018,124.7586441,13430200
2022-4-21,132.2200012,132.8099976,129.9600067,130.5599976,123.7915115,12174200
2022-4-22,130.2799988,130.5200043,126.6900024,126.8099976,120.2359161,14318800
2022-4-25,126.0100021,127.1200027,123.1100006,126.7699966,120.1979904,17149000
2022-4-26,124.6399994,126.4100037,122.8700027,123.0199966,116.6424103,17209500
2022-4-27,122.3300018,123.5599976,121.2200012,121.4199982,115.125351,17215200
2022-4-28,122.8099976,123.6500015,121.1399994,123.3399963,116.9458084,13015600
2022-4-29,123.0500031,123.6100006,118.9000015,119.3600006,113.172142,14874800
2022-5-2,119.8799973,120.7099991,118.2200012,120.4499969,114.2056351,18545000
2022-5-3,121.5299988,124.1699982,120.7799988,123.0299988,116.6518784,15720900
2022-5-4,122.8000031,127.4000015,122.7399979,127.0999985,120.5108948,17128500
2022-5-5,125.25,126.0999985,122.1600037,123.9199982,117.4957428,15055400
2022-5-6,123.8000031,124.2900009,121.1800003,123.7200012,117.3061142,14417900
2022-5-9,122.1100006,123.3300018,120.5,121.8600006,115.5425491,14312300
2022-5-10,123.1100006,123.7799988,117.5599976,118.8899994,112.7265091,16382400
2022-5-11,119.3000031,122.8899994,117.9400024,118.1399994,112.0153961,14630300
2022-5-12,117,118.3199997,115.3700027,118.0400009,111.9205856,16318800
2022-5-13,119.4100037,120.25,117.9599991,119.0899963,112.9161453,10443200
2022-5-16,118.5400009,119.4599991,117.2300034,118.2600021,112.1291733,10269000
2022-5-17,121.0400009,122.9700012,120.8099976,122.1800003,115.8459396,11160200
2022-5-18,121.3000031,121.9700012,119.5299988,120.0899963,113.864296,12664900
2022-5-19,118.1900024,119.6500015,117.6299973,118.3099976,112.1765747,12765800
2022-5-20,119.4599991,119.6699982,115.0199966,117.3399963,111.2568588,13150100
2022-5-23,120.4599991,126.5699997,120.4499969,124.5999985,118.1404953,24376700
2022-5-24,124.3600006,127.4899979,123.1100006,126.3600006,119.8092499,19324900
2022-5-25,126.2799988,127.8600006,125.1699982,127.2399979,120.6436234,12780400
2022-5-26,128.3699951,130.1900024,128.2100067,129.4400024,122.7295761,15990900
2022-5-27,130.1600037,131.2700043,129.1399994,131.2700043,124.4646912,11177800
2022-5-31,130.1799927,133.1499939,129.7100067,132.2299957,125.374939,17015000
2022-6-1,132.8699951,132.8699951,128.6699982,129.9100037,123.1752167,10768000
2022-6-2,129.8999939,132.0099945,128.6699982,132,125.1568604,8374800
2022-6-3,131.2100067,131.7700043,129.9900055,130.1600037,123.4122467,8596000
2022-6-6,131.0899963,132.3899994,129.4600067,129.7299957,123.0045395,11323500
2022-6-7,128.8300018,130.3200073,128.6199951,130.0700073,123.3269272,6722200
2022-6-8,129,129.4499969,126.9000015,128,121.3642273,8422100
2022-6-9,127.3700027,128.1000061,125.2699966,125.3099976,118.8136902,13560100
2022-6-10,122.5899963,123.4000015,119.3199997,119.5500031,113.3522873,12945200
2022-6-13,116.8600006,117.9499969,115.0599976,115.9899979,109.9768448,16805600
2022-6-14,115.5500031,117.3199997,113.2200012,114.0599976,108.1469116,13357900
2022-6-15,115.6200027,116.9499969,113.1699982,115.4100037,109.4269257,14083500
2022-6-16,113.8600006,114.2600021,111.8700027,113.4300003,107.5495758,16724900
2022-6-17,113.5400009,114.6299973,112.1600037,113.0299988,107.1702957,30919900
2022-6-21,115.8700027,117.0299988,115.0400009,115.8300018,109.8251495,11680500
2022-6-22,114.8799973,116.1999969,114.3899994,115.1800003,109.2088394,9842700
2022-6-23,115.0100021,115.1800003,111.4800034,113.9199982,108.0141525,11851500
2022-6-24,113.2300034,117.8199997,112.8300018,117.3199997,111.2379074,14841100
2022-6-27,118.0599976,118.5,115.6399994,116.3799973,110.3466263,11280500
2022-6-28,117.6699982,119.2900009,115.5999985,115.8199997,109.8156586,11590900
2022-6-29,116,116.8199997,114.7300034,115.3000031,109.3226318,9338400
2022-6-30,113.1699982,114.0800018,110.9300003,112.6100006,106.7720871,15172600
2022-7-1,112.6500015,114.4199982,111.1600037,114.0500031,108.1374359,10573600
2022-7-5,110.7699966,112.7099991,109.3000031,112.6200027,107.7261124,12514200
2022-7-6,111.7300034,112.9899979,110.7900009,111.8899994,107.027832,10656200
2022-7-7,113.5,114.9000015,113.4000015,114.7200012,109.7348557,10347400
2022-7-8,115.1600037,115.6500015,113.6100006,114.3600006,109.3905029,8807800
2022-7-11,113.5500031,114.2300034,112.2200012,112.8600006,107.9556656,7939500
2022-7-12,112.5800018,115.1800003,112.2600021,112.9700012,108.0608978,11250900
2022-7-13,111.75,112.4800034,110.3799973,111.9100037,107.0469666,12979900
2022-7-14,107.9899979,108.2300034,106.0599976,108,103.3068771,26204800
2022-7-15,109.1600037,113.8799973,107.6699982,112.9499969,108.0417633,18863900
2022-7-18,114.7699966,115.8399963,111.2900009,111.7900009,106.9321823,13977900
2022-7-19,113.1299973,114.9400024,112.6699982,114.5599976,109.5818024,11862300
2022-7-20,114.0999985,114.7399979,113.4800034,114.5400009,109.5626755,11667500
2022-7-21,114.4400024,115.5299988,113.3700027,115.3199997,110.3087921,11595900
2022-7-22,115.2399979,116.25,113.6699982,114.7600021,109.7731247,7645500
2022-7-25,115.8399963,116.4599991,114.7699966,115.2200012,110.2131271,9394000
2022-7-26,114.5800018,115.5800018,113.0299988,113.4199982,108.4913483,10675100
2022-7-27,114.0100021,115.7399979,113.3000031,115.2399979,110.2322617,9337400
2022-7-28,115.25,115.9800034,113.5299988,114.8099976,109.8209457,10384800
2022-7-29,115.5899963,116.5,114.7900009,115.3600006,110.3470459,12944500
2022-8-1,114.5,115.1100006,113.0699997,114.2099991,109.2470093,14740400
2022-8-2,113.9199982,114.4000015,112.2699966,112.4300003,107.5443726,14942900
2022-8-3,113.4499969,114.0999985,111.7099991,113.6100006,108.6730881,14394500
2022-8-4,112.8499985,113.3199997,111.0199966,112.3600006,107.4774017,18033900
2022-8-5,112.5299988,116.1900024,112.0500031,115.7600021,110.7296677,14174600
2022-8-8,116.25,116.6999969,114.1800003,114.3499985,109.3809357,10332500
2022-8-9,114.75,115.9899979,114.3700027,115.3799973,110.3661652,10233800
2022-8-10,117.9599991,119.3700027,117.5,118.3899994,113.245369,12847300
2022-8-11,119.9000015,121.1999969,119.3099976,120.1399994,114.9193344,11684900
2022-8-12,120.6699982,122.25,119.4400024,122.1299973,116.8228531,9906700
2022-8-15,121.1399994,122.7200012,120.5999985,122.4599991,117.1385193,8456200
2022-8-16,122.2900009,124.2399979,121.8700027,123.6299973,118.2576752,9555000
2022-8-17,122.3000031,123.1600037,121.6900024,122.5899963,117.2628632,8149300
2022-8-18,122.2399979,122.4700012,120.5500031,121.6399994,116.3541489,9531800
2022-8-19,120.6200027,120.9899979,118.1100006,118.6299973,113.4749527,13464500
2022-8-22,116.75,117.1600037,115.5,116.6699982,111.6001205,8967600
2022-8-23,116.6900024,117.2900009,115.3799973,115.5199966,110.5000916,7607000
2022-8-24,115.2900009,116.4100037,114.4499969,115.8000031,110.7679367,9771300
2022-8-25,116.1600037,118.7399979,115.6800003,118.5500031,113.3984146,10758900
2022-8-26,119.4599991,119.9899979,114.5999985,114.6699982,109.687027,11276200
2022-8-29,114,114.8600006,113.4599991,114.3899994,109.4192047,8117300
2022-8-30,115,115.5800018,113.3600006,114.4100037,109.4383316,10745400
2022-8-31,114.4800034,115.0299988,113.3399963,113.7300034,108.7878876,10738300
2022-9-1,113.2900009,114.6299973,111.9100037,114.5100021,109.533989,9979800
2022-9-2,115.8700027,117.4499969,113.1900024,113.7099991,108.7687378,10666600
2022-9-6,114.3300018,114.75,112.0699997,113.7399979,108.7974319,9751900
2022-9-7,113.1299973,116.1100006,112.7600021,115.9000015,110.8635864,10647900
2022-9-8,115.2799988,118.7900009,114.6299973,118.5999985,113.4462585,11435000
2022-9-9,119.1399994,120.0500031,118.6699982,119.1699982,113.991478,9299700
2022-9-12,120.6200027,121.5500031,119.7900009,120.5800018,115.3402176,8614600
2022-9-13,118.0699997,118.9199982,115.7799988,116.3899994,111.332283,12904600
2022-9-14,116.6999969,117.8399963,114.8799973,116.1200027,111.0740204,9345700
2022-9-15,116.1200027,119.3799973,115.7600021,117.8700027,112.7479706,10821400
2022-9-16,117.3899994,117.4000015,115.3700027,117.0800018,111.9923096,14844100
2022-9-19,116,118.7300034,115.5100021,118.1600037,113.025383,8201300
2022-9-20,117.4100037,117.6900024,114.6399994,115.8300018,110.7966232,9619000
2022-9-21,116.5400009,116.5999985,112.4199982,112.4899979,107.6017532,12606300
2022-9-22,113.3799973,113.5999985,111.0699997,111.2099991,106.377388,11684500
2022-9-23,110.0500031,110.3399963,107.1600037,109.1399994,104.3973312,18138600
2022-9-26,108,109.6100006,106.0599976,106.7900009,102.1494446,15753600
2022-9-27,107.75,108.1699982,104.6500015,105.8499985,101.2502975,12793600
2022-9-28,105.9499969,108.7300034,105.6399994,107.9899979,103.2973022,12762600
2022-9-29,106.9499969,107.2799988,104.4000015,106.1600037,101.5468216,12713900
2022-9-30,106.0599976,107.6200027,104.4000015,104.5,99.95896912,15973400
2022-10-3,105.6200027,108.3600006,104.4599991,107.7300034,103.0486145,12248100
